ISO code,Country,Variable code,Variable name,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
PAN,Panama,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),1845.793945,1757.340332,1934.234497,2124.101318,2260.183594,2421.106689,2509.700439,2771.377686,2859.086426,3033.463135,3123.71582,3523.335693,3949.76709,4257.753906,4471.919434,4908.868164,5323.44873,5888.968262,6353.263672,6949.425781,8306.327148,9266.825195,9880.575195,10240.30273,10394.93652,10676.82422,10761.53027,10680.92188,11521.5,11832.88184,12827.22656,13860.23633,14032.15918,15029.67871,14908.4375,14781.32813,16801.33594,18210.71484,16291.21387,16483.49609,17833.53516,20087.39453,21282.33984,22076.76367,22773.60352,22628.72656,23897.88672,26443.71484,28822.73633,29901.75977,31445.22852,32039.98633,33918.98047,38229.80859,38982.21484,47725.45313,52388.57813,49102.64844,53309.24609,55921.125,60717.06641,68655.55469,77954.38281,84590.19531,92922.53125,98650.35156,107812,120981.9688,124900.2422,127016.1328
PER,Peru,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),17484.53906,18806.17383,19962.64258,21081.87695,22426.89648,23485.62695,24178.9668,26040.25,25820.77148,26258.12695,28795.98438,31009.88281,33954.73047,35930.35547,38210.44922,40708.15234,44017.97656,46444.37891,46500.15234,48568.96484,51246.24219,54309.14063,55631.15625,60158.69141,65530.57422,68810.08594,69309.59375,68259.07813,66143.92188,67722.46094,74669.9375,80955.4375,81808.64063,75808.39844,78782.69531,79478.49219,91384.99219,102454.8594,97230.5625,81281.79688,82371.82031,85798.35938,88172.04688,93958.85156,109460.7891,122550.0859,128604.1328,137524.6406,134929.625,135337.75,139355.7969,140340.1719,149425.4063,158360.4844,170610.8125,189369.3281,213912.3594,235985.7656,258009.9688,258853.375,293688.4375,322479.5313,340407.3125,346975.1875,350742,354322.7813,362427.0625,375967.6875,389268,397799.1563
PHL,Philippines,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),28306.9082,28883.45508,31804.4082,35686.75,38293.53125,41323.66406,42731.26953,45404.34375,47403.03906,52069.55469,51891.44922,54686.875,59282.31641,62855.04688,64092.41797,67125.13281,70164.02344,72129.875,77076.90625,81327.34375,86676.09375,92243.39844,97845.57031,105798.7109,111950.4219,122511.9219,130301.7734,134909.9531,143502.4688,146121.5,160141.4844,168138.9219,177838.125,179653.5313,167787.625,159600.0781,169768.8906,187169.9844,207819.375,227301.7344,249007.3594,255726.4063,266897.2188,283430.1875,317011.6563,350631.1875,381348.5313,376607.9688,348237.4063,339704.9688,350599.2813,354303.7813,361123.8438,371635.7813,383577.5,397978.8125,419900.875,452881.4375,481340.625,502351.8438,551436.9375,599551.3125,640090.875,664324.375,690617.125,724171.875,784773.25,826499,876689.1875,913573.5625
POL,Poland,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),,,,,,,,,,,,,,,,,,,,,180163.1094,193583.8438,202936.2656,211003.0625,227634.75,241126.0625,247970.6563,255661.4688,258562.0938,260031.3906,235539.8125,222706.1563,221127.0469,240588.2344,262264.5313,285385.25,303526.5938,318480.125,339644.625,355188.0313,308887.3125,306577.5313,332614.7188,360105.625,387794.875,426415.2813,459353.625,491780.4063,514308.3438,544801.3125,556499.3125,560284,575552.0625,583024.8125,605886.5,635716.875,665096.125,726016.5,765126.625,804828.5,880769.75,942144.3125,955169.3125,954934.0625,965747.25,1026802.5,1054392.75,1102457.25,1158125.5,1214853
PRT,Portugal,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),23996.56641,26523.32227,27779.49805,29380.33008,30601.73633,31620.89453,32894.47656,34236.77734,34814.69922,36643.97656,38830.70703,41213.54297,44756.89453,47262.70313,49068.27344,52575.08984,54077.89453,58502.32031,66666.40625,68683.03906,73763.90625,79376.14063,85665.54688,94235.24219,94080.80469,89451.03906,94842.39063,100296.1406,102767.1563,107120.7266,110422.3203,109499.9922,111021.6563,108705.5234,104448.9297,106905.9844,117830.75,127367.5547,137883.8438,147341.6406,156035.0469,165942.3125,168644.75,172976.0938,185344.9375,192144.0938,196126.7031,213001.4375,226197.0625,241172.0938,253839.0313,253114.5938,255231.2813,254631.1406,255008.3438,275652.9375,291376.1875,298843.3125,293906.9688,293728.7188,303016,295076.7813,293078.1875,284824.6875,283962.1875,295753.9375,304935.6563,313080.1875,317623.5938,327037.7188
PRY,Paraguay,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),,3703.472656,3588.061523,3406.448242,3723.977783,4042.339844,4131.434082,4080.270752,4358.018555,4403.688477,4476.066895,4773.776367,4812.474121,5069.838379,5218.957031,5533.421387,5567.843262,6035.885254,6240.606934,6563.240723,7078.792969,7468.775391,7966.129395,8361.293945,8862.355469,9287.461914,9955.072266,11162.5293,12294.42969,13088.34277,14695.90137,16330.71387,16421.00391,16244.49707,16578.42773,17207.58008,16952.62305,17855.24609,19155.41797,20055.51563,22135.4082,22876.4668,23489.71484,24691.63281,26089.76563,27466.34766,28024.95313,28658.08008,29756.54883,28492.18359,27416.71094,28943.84961,37808.92188,39643.97266,41528.03516,42529.66016,45531.86719,48673.32813,52144.16797,56550.39453,65009.63281,71880.71875,70816.36719,74553.51563,77630.50781,78181.28906,81073.20313,84791.32813,86232.63281,86919.07813
PSE,State of Palestine,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),,,,,,,,,,,,,,,,,,,,,1480.442871,1702.108032,2037.358887,1887.01355,2142.05957,2121.445801,2522.052002,2460.401855,2884.671875,2719.913574,3088.122314,2716.744141,3188.431885,3085.024658,3296.209961,3400.489502,4355.432617,4305.439453,4270.199219,4350.430664,5187.510742,5206.22998,6151.433105,6865.384277,8106.033203,8809.237305,8786.080078,10029.10449,11510.64941,12523.78613,11167.34766,9977.107422,8960.9375,10451.22559,12475.7832,13349.90332,13377.24902,13963.92188,15331.27637,16834.66406,17545.80664,19473.16406,22908.52148,24015.19531,24526.64258,27969.95703,30276.60352,31382.9668,32037.30859,37048.20313
QAT,Qatar,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),,,,,,,,,,,,,,,,,,,,,8369.616211,9523.739258,11431.5752,13258.77734,16501.625,16367.34082,16486.55078,13406.2168,16325.26758,18963.33398,20599.05078,19154.33594,16221.48438,15160.27051,17036.35156,14893.43457,11490.46387,12471.42188,12699.01563,14093.31934,16814.64453,12632.74316,16141.11035,14233.90332,14217.73828,15101.45313,15266.99707,20023.3457,19921.71875,27340.88672,40446.52734,42051.56641,43601.21875,61627.40625,77533.33594,104958.3359,135991.2813,166074.6563,225620.3906,202430.0938,245712.8438,334640.4063,358430.1875,358558.0313,343007.8125,279983.4063,268154.375,300454.5938,322708.75,312499.0938
ROU,Romania,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),,,,,,,,,,,26867.375,29757.46094,32622.2207,35253.96484,37408.41016,41216.375,43623.03906,48744.08594,52395.97266,56141.47266,59867.03906,67771.48438,75312.64844,83125.66406,93140.10156,102368.4922,116438.0938,125047.3906,134591.9531,146565.2344,151230.7656,149700.7656,157207.0469,162597.9219,167192.7344,176086.0781,181028.8281,184598.2969,188941.3281,180784.0469,183696.7813,168298.8125,159436.8906,163687.9531,173465.4375,184896.75,193112.0313,183840.9219,178097.8906,178055.4844,182767.5313,198065.9531,205682.4531,217121.6563,242802.6406,250005.7031,287379.4688,323696.5313,374160.8125,368177.6563,373174.1875,371665.9063,390292.0625,390473.3125,400302.375,427424.7188,451467.25,499683.6563,517001.8438,541634.25
RUS,Russian Federation,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2281743.25,2175485.25,2171133.75,1820858.25,1536852.125,1428467.5,1379889,1350722.125,1235498.875,1200019.75,1375882.125,1410114,1462044.375,1609139.625,1827247.125,2119115,2465151.5,2886238,3311517.75,2974964.75,3367140.25,3904608.5,4164129,4102024.25,3964161,3635605.25,3611563.5,3899889.25,4131249.5,4133948.5
RWA,Rwanda,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),,,,,,,,,,,2958.059082,2861.562012,3165.892334,2822.776611,2500.263184,2658.957764,2888.618896,3096.55542,3333.000488,3662.019287,3936.200439,3896.630615,4079.210938,4235.847656,4344.222168,4354.663086,5039.373535,5238.437012,5421.75293,6078.30127,6187.039551,7098.762695,6873.469727,7293.435547,6905.28125,7298.459961,7670.41748,7441.828125,7548.211426,8186.169434,7847.642578,6891.095703,7343.306641,6662.501953,3072.497803,3842.14917,4766.068359,5747.393555,6421.623535,6851.956543,7357.897461,8083.316895,9441.161133,9573.763672,10478.23242,11550.11621,12813.65625,13423.80176,13972.96094,14955.50098,16383.54297,17885.1543,18762.32813,19206.89648,20894.13086,22854.35547,23996.59961,24775.26367,26993.2207,28869.24023
SAU,Saudi Arabia,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),,,,,,,,,,,,,,,,,,,,,107568.8047,130832.7969,153918.75,194633.9531,303151.0313,277947.9063,327584.8125,322493.5625,330604.7188,370447.1875,423249.1563,428337.4063,361919.75,325321,309249.4375,267799.8438,274927.7188,266843.1563,286445.6875,282357.9063,305182.3125,310852,391869.7813,371483.5625,355997,355207.9063,362633.5,374232.2813,349654.9063,401985.9375,471430.2188,448257.4063,502383.8125,544208.8125,648610.125,781867.125,897520.8125,979618.375,1218961.375,1121427.75,1348828.625,1754838.75,1844469.875,1801105,1840981.25,1700614,1580031,1604992.875,1729494.25,1749947.625
SDN,Sudan,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),,,,,,,,,,,,,,,,,,,,,18090.0957,19278.2793,18617.99219,18430.20508,22264.05664,25561.69922,29059.67383,32688.28711,33124.625,31715.62695,32646.70117,34699.3125,37199.77344,32472.41211,33109.4375,33671.30078,37136.20313,37931.46094,39252.12891,38623.88672,41481.08594,45749.87109,47146,44020.26563,46499.53906,46124.23828,47379.85547,52094.60938,55042.56641,60432.0625,61601.44922,62678.17188,66882.08594,67417.52344,71671.85938,90230.4375,110312.6094,107831.6641,104162.2813,122516.7266,140886.8906,162113.7813,138360.1875,140771.7656,163113.8594,160751.6875,166806.6406,175231.5625,179283.0938,181252.3906
SEN,Senegal,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),,,,,,,,,,,8336.789063,8497.388672,8791.730469,8900.538086,9164.59082,9354.914063,9994.038086,10030.41211,10287.52051,9285.950195,10114.87695,10147.84375,10549.30566,10062.61621,10852.66016,11196.58301,12094.51465,12156.20801,11943.24219,12757.43359,12233.36035,12626.13574,15019.80859,16025.68262,16967.91211,18590.83398,19553.38672,19953.24219,20673.89063,21108.33789,21356.72266,21064.08203,21057.88477,20669.67969,21679.26367,22075.61719,25499.35156,25523.4082,25329.55469,27591.97266,27087.31836,28287.97461,28650.27734,28955.44922,29717.0918,32231.0625,32663.52734,34756.66016,34899.08594,37588.80859,39290.19141,40223.15234,42100.34766,40927.80469,42010.76563,44629.89844,46473.73438,48342.32031,50691.63281,53146.42188
SGP,Singapore,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),,,,,,,,,,,2514.95874,3055.865967,3900.555176,4723.211914,4908.790527,5241.255371,6255.824219,7229.651367,8228.759766,9558.251953,11145.79199,13431.54102,15418.33887,17087.19141,17330.74609,18537.39063,21097.5918,21851.83789,26743.48828,31194.46484,32172.21094,31180.69336,34367.58203,39327.53125,44554.53125,42830.92578,44317.55469,50317.8125,55751.80469,58328.23828,64345.48047,60162.92188,64883.53516,58563.71094,62453.99609,66146.48438,83410.39844,95874.34375,123080.25,126775.4375,170724.2031,164812.7813,181259.9219,174580.7188,203560.9688,244092.5156,297112,326265.1875,280529.2813,295603.3125,364728,374101.1563,383786.3438,376029.1875,402570.8438,422182.375,437499.5938,464890.2188,473383.5938,477183.5938
SLE,Sierra Leone,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),,,,,,,,,,,,1910.994751,2261.868164,2458.983643,2527.934082,2589.223877,2666.706055,2535.211914,2816.13623,3001.000244,3648.165283,3704.76001,3874.881592,3997.906494,4006.236816,3970.222412,3903.447021,3943.864258,4064.911865,4073.307861,3837.590576,4127.289063,4470.121094,4431.454102,4652.791992,4738.181641,4852.422852,5219.912109,5582.294434,6006.511719,6544.082031,6762.01123,6323.789551,6996.773926,7613.367188,7770.98877,6911.898438,5582.38916,4972.201172,3792.873779,4597.775879,5234.010742,6108.065918,6195.560547,6130.466309,6126.541016,6254.641113,6622.543945,7138.930176,7702.882324,8021.54248,9467.451172,10715.97754,13698.07129,13933.35547,13111.74609,13514.84375,12977.8291,15204.43066,14754.47949
SLV,El Salvador,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),1251.349854,1217.953857,1317.733643,1440.963867,1457.443115,1533.320557,1615.995239,1692.62854,1783.093872,1844.635864,1777.472046,1922.41626,2224.057617,2313.890381,2467.825439,2624.772461,2815.120361,3034.123535,3192.937988,3309.023682,3400.377441,3488.378418,3682.925537,3872.044922,3942.975098,4148.842285,4334.414063,4495.421875,4801.443359,4783.308105,4435.279297,4220.484375,4198.98877,4391.083984,4638.810059,4802.734863,5256.808105,5245.623535,5517.334473,5601.468262,5241.30957,5598.212402,5898.968262,6886.601563,7649.859375,8911.808594,9711.680664,10799.57031,11624.28027,12418.38672,13510.32813,14185.92871,15704.01465,17347.56836,18711.95313,21638.03516,24146.3125,26853.29883,29319.47656,31964.9668,37017.53906,44162.58984,44717.42578,45217.49609,46739.28516,47687.73438,49135.37891,50735.10938,51395.97656,52751.42578
SRB,Serbia,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107692.5,95634.76563,68338.8125,47205.45313,48406.07422,51494.20313,50899.60547,54870.86719,58706.66016,54501.58594,58390.74219,56925.74219,62150.30859,65730.16406,69547.61719,77398.13281,89780.32813,93314.82813,103214.7031,104235.9688,105492.3203,109850.0313,109060.2109,107451.8125,105229.0078,108170.5313,110885.9453,112918.2891,116344.5547,121193.1094
STP,Sao Tome and Principe,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),,,,,,,,,,,,,,,,,,,,,140.6300659,147.2018127,150.7470245,156.0290833,164.8156433,173.8038025,177.7650299,214.8296967,233.6066284,272.118042,223.4536133,200.8001404,209.1067657,200.8097382,196.8183899,198.3825531,193.4128876,186.8986816,187.0776062,216.7304077,203.6609497,202.1187897,200.410965,182.6549225,188.5205994,192.4146881,195.7463226,209.6808929,258.1864624,245.0559845,252.2286224,327.0784302,326.7829285,339.2372742,366.9545593,403.3627625,424.6628418,427.7437439,464.1669312,494.3233643,547.8554077,812.1173096,709.2536011,770.2318726,859.7640381,863.2667847,830.6920776,842.0571899,803.4060669,821.2059326
SUR,Suriname,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),,,,,,,,,,,,,,,,,,,,,2003.903442,2136.623047,2113.299561,2268.998047,1999.206299,2188.210693,2342.033936,2490.580811,2808.959717,2775.385498,2455.345947,2530.48877,2396.993652,2486.437012,2489.692383,2749.983643,2590.375732,2420.913086,2636.646973,2708.598145,2875.214844,3021.907227,3139.47583,2824.357666,2653.270996,2659.597412,3050.354492,3279.861084,3470.577393,3086.030762,3556.831787,3796.458496,3932.74585,4467.873535,4567.357422,4904.102051,5273.802734,5566.483887,5982.521973,6311.709473,6912.970703,7357.666504,8359.234375,8596.644531,8858.954102,8184.705566,7286.17334,7803.398438,8230.248047,8440.474609
SVK,Slovakia,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95601.34375,75934.10156,71291.05469,71871.20313,74413.10156,77416.60156,81138.00781,84331.03906,83266.9375,79903.83594,83956.75,88661.16406,90467.74219,91251.64063,92172.65625,102362.7813,111699.1641,121412.625,129959.2813,127742.3047,139082.7188,139079.25,139545.5156,136215.4219,141817.2344,148569.5156,144576.4531,144190.1406,146540.2031,151482.375
SVN,Slovenia,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38634.08203,35613.79688,33940.67188,36491.40625,39017.42969,40977.125,42117.49219,43350.57031,43741.58984,45184.44531,46833.70703,47361.47266,48575.10938,49361.57031,51416.89844,54358.84766,55686.32422,57866.89453,61720.33984,58626.09375,58975.53516,60587.82422,59557.65234,59180.01563,59976.8125,61359.19141,63706.56641,65603.0625,69885.64844,71353.5625
SWE,Sweden,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),71584.64063,73347.78125,74939.46094,78563.21875,82393.21094,84454.80469,87378.47656,88990.45313,92521.66406,97935.90625,97401.5625,103857.6797,110163.9531,116207.0391,124762.4453,129242.2734,132475.9219,138373.4844,143975.6094,151403.2969,162381.3281,164859.875,169495.0938,176032.1719,177230.2188,181926.7813,182969.9375,178208.0938,182222.5,186654.3594,185078.7656,187116.7813,190413.4844,195657.4063,204495.9531,210585.5313,221668.0469,229946.5625,239986.0156,247931.8125,247859.5469,248082.4063,247886.25,237560.4063,252778.5156,267456.875,274255.0313,289537.6875,308577.1563,326464.5625,351833.5,343048.9375,345812.8438,352650.1875,369414.5625,378196.5,401234.8438,426857.4375,427676.25,408163.4375,426451.7188,453589.4688,455691.1563,455064.1563,457363.8438,485116.3438,496534.0625,515378.2188,516469.6875,527787.8125
SWZ,Eswatini,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),,,,,,,,,,,,,,,,,,,,,1067.804321,1124.476074,1316.498779,1269.844116,1348.965942,1845.357422,2158.361816,2168.10083,2062.640381,1998.626709,2073.79126,2232.289795,2398.709717,2532.130615,2608.799805,2893.614502,3545.388916,4291.064453,4223.291992,4574.254395,5384.282227,5775.645508,6104.761719,6795.175293,6743.608398,7888.643066,8802.050781,8319.300781,8175.641113,8006.39209,8598.743164,8350.984375,7666.002441,7685.541016,7705.935059,8891.333008,8498.303711,8862.398438,8137.103516,8617.314453,9100.27832,9277.383789,9519.951172,9420.505859,9360.208008,9553.50293,9524.776367,9338.056641,9843.665039,9042.543945
SXM,Sint Maarten (Dutch part),cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982.6497192,1142.211304,1153.296997,1203.009766,1144.306396,1120.662842,1054.405396,304.7302856,1064.9729,174.9464264,931.8911133,371.3341675,684.0716553,1135.061523,1354.859497
SYC,Seychelles,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),,,,,,,,,,,216.6391754,219.1727142,234.2608948,261.5967407,284.9376221,263.2449951,257.0544434,277.9502869,330.8983765,309.7670288,403.8447571,693.8513184,748.9561157,783.8840332,755.3966675,843.1334229,996.4055786,903.3632202,1127.233276,1328.302368,935.8217773,846.9631958,755.1740723,807.1702271,873.053894,876.3766479,858.3598022,1051.936157,1091.194336,1195.94043,1189.412109,1249.201294,1224.209229,1417.49646,1483.238647,1326.421631,1362.09021,1511.021729,1480.105469,1561.445435,1670.087402,1511.557617,1593.947144,1602.938599,1327.752319,1632.096558,1863.185913,2224.777344,1356.694458,1712.073853,1763.653198,2051.66748,2158.433838,2050.05249,2214.699951,2199.407959,1966.639648,2244.422852,2482.598633,2779.828613
SYR,Syrian Arab Republic,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),,,,,,,,,,,10849.27832,11404.54492,14468.98047,12830.06445,15992.67383,15759.98828,14255.75391,15995.42969,16787.42773,19877.50391,20053.05273,22165.96094,27754.58594,25300.90039,31196.5625,37127.14453,32440.77344,23691.50781,22735.75,20116.70117,19172.00195,18790.13477,19454.06055,18124.875,16100.77148,18695.07031,17589.71289,16630.82422,17498.35938,16822.08594,16623.69531,14142.42188,15294.15137,14074.25,13368.72266,14421.36328,14541.15625,16879.05469,19037.57813,20904.80273,26255.70898,30265.01758,38180.98438,47122.55859,66429.67969,103216.6875,100419.4688,107684.0234,114545.7344,116394.2969,127600.9219,130268.4844,106983.9297,93395.16406,99562.80469,101024.3438,111429.6797,113875.6094,116782.4844,123770.0156
TCA,Turks and Caicos Islands,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),,,,,,,,,,,,,,,,,,,,,18.40638924,20.48931503,22.85476875,24.89185905,26.18250465,29.27143288,32.45560837,35.90813065,39.64573669,42.95067596,46.24326324,51.33874893,57.8864975,64.79730225,71.68202209,75.6822052,85.81048584,98.61499786,111.9083862,128.3876343,140.5889587,157.091507,159.8758087,179.5867615,199.4866333,219.1275177,198.5691528,149.5378113,145.1501617,172.8576202,178.5278778,164.0570526,205.8385468,16.93567085,298.7264709,284.7582397,233.4685669,274.6650696,441.7407532,378.3309326,241.2385712,268.3401794,283.9450989,305.428833,220.1857452,352.574707,364.6092224,555.835022,574.5652466,632.0889282
TCD,Chad,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),,,,,,,,,,,4232.34375,4478.611328,5192.888184,4661.054199,4689.357422,4913.572754,4721.60498,4601.012695,4596.851563,4690.057129,5125.524902,5236.316895,4745.937988,4470.239746,5138.092773,5948.606934,5604.166992,5321.401367,5487.700684,4348.489258,4062.028076,3671.676514,3962.680176,5165.023438,5614.974609,6190.307129,6065.003418,6212.898438,6801.082031,7143.881836,7380.454102,7691.714355,7776.877441,7656.352539,7994.835449,8498.733398,8144.007324,8968.560547,8925.666992,9123.421875,8840.049805,9652.119141,7265.258789,8514.435547,12795.88574,16211.9248,17294.10352,19015.89258,20357.2168,19293.26563,25311.96289,25077.01953,26807.7207,23352.70313,24389.41992,27510.37305,24301.97461,23715.15039,25037.36914,25472.14844
TGO,Togo,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),,,,,,,,,,,1804.389526,1973.980225,2050.629883,2188.253174,2520.165039,2879.890869,3176.31958,3341.707031,3447.339844,3875.761475,3935.378418,4188.679199,4372.930176,4279.702637,4697.655273,4610.157715,4690.506836,5574.710449,6322.566895,6654.039063,6160.716309,5572.907227,5498.728516,5076.842773,4883.191895,5100.458984,5325.196777,5285.013672,6067.818848,6125.738281,6829.047363,6353.628906,6364.356445,5264.45459,5871.105469,6000.281738,7144.99707,7798.703125,6801.013184,7510.057129,7018.552246,7042.45752,7374.736328,7578.673828,7490.944824,7288.297852,12911.28809,7549.813477,7396.216797,7736.464355,8218.313477,9076.279297,10365.22363,11143.9248,12314.19727,14123.21875,15334.53613,15794.78906,16973.33008,18116.0918
THA,Thailand,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),23781.18555,23010.17773,23055.74805,21399.66797,23323.15039,21535.57813,22558.93359,25503.34375,26394.08594,29110.64063,31972.81055,34208.53516,36557.40234,39034.52734,42240.90234,47175.89844,55318.39844,57087.96484,61369.91797,67896,91752.74219,96533.25,100748.1094,109115.0859,112857.2813,119086.7266,129406.3906,143669.4063,157762.0625,166190.1719,173764.875,184199.8438,192041.5781,202593.8281,213137.5469,221496.6094,225721.125,245510.4531,274534.8438,301337.9375,330013.2813,354131,389131.5313,421992.8438,459862.2188,516268.5625,563008.9375,520968.4688,445311.125,461708.5,481151.25,500396.8438,543120.9375,583487.625,630185.5,684079.9375,726747,774277.6875,819733.75,816753.9375,922410.9375,971033.25,1075335.5,1082613.875,1050659.125,1065692.75,1091626,1153407.625,1174799.125,1192240.125
TJK,Tajikistan,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35516.03906,35347.28906,18159.83594,15882.80664,10656.38184,10637.375,8699.258789,9690.886719,8377.436523,7175.43457,7453.389648,8161.866699,8899.654297,10898.32324,12586.58105,13560.5957,15631.35547,17112.33008,18886.42383,18937.2793,22552.69141,25501.11133,27784.10156,26186.08203,32082.91797,27553.88672,29560.41992,35591.29297,34112.80859,36495.99219
TKM,Turkmenistan,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39448.80078,37311.35547,32061.76953,36028.95313,25408.4668,22327.4043,24422.18945,25920.16016,28246.00195,29978.65234,33089.49219,31643.92383,33454.06641,35841.23438,38169.09375,46075.96094,49418.33594,53143.96094,55971.71484,84448.10938,88150.80469,91367.35156,97516.61719,108143.9922,116666.5078,123158.8828,131874,141747.0469,150212.5,153780.7656
TTO,Trinidad and Tobago,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),3681.507568,4084.976318,4304.87207,4430.137207,4713.737793,5134.633301,5664.924805,6171.754883,6769.835449,7321.136719,8107.472168,9358.84082,9097.71582,10031.14648,10747.80469,10391.33398,11090.99219,11629.50977,12465.09766,13264.22754,13114.80371,12633.87793,14541.94727,14879.8418,15946.51074,15994.68359,17761.75195,18315.2832,20861.11133,22037.13477,23432.08984,24375.72461,25348.71289,22740.61133,21085.52539,20664.05664,18239.44727,16318.49609,15156.06836,14096.36719,14507.29492,13301.57324,14302.34277,12774.60645,12731.86426,12678.30957,12318.81641,12608.1416,12778.87891,15397.0791,19149.52344,17469.57031,18674.39844,24163.59766,26984.27734,31612.27344,37382.32813,40264.33594,46303.68359,35743.64063,40341.33984,46066.15625,44683.07813,43840.80078,42714.64844,40005.16797,36246.12109,36123.05078,38376.32031,39584.79688
TUN,Tunisia,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),,,,,,,,,,,6878.818848,7183.490234,7380.685547,8143.611328,8370.138672,8724.650391,9152.487305,9237.854492,10075.48633,10492.61328,13797.12988,15087.42969,17703.44727,17835.70703,19661.24609,21085.08789,22493.94922,23455.10352,24995.24805,26733.23438,29332.79883,31107.58789,32077.60742,34341.98828,36379.03516,38517.16797,38926.97656,41969.99609,44079.07422,46413.10156,49999.83203,52341.875,58426.17969,62571.30469,68755.14063,74947.22656,85731.35938,86319.89844,85451.66406,85071.74219,87420.13281,89103.19531,88649.94531,89414.07813,91217.42969,96473.84375,100968.2344,108032.0781,112839.7813,119097.3047,125666.7734,123820.1563,124945.4844,120943.5703,121427,119846.6016,122269.4688,124739.6719,127965.2813,130405.375
TUR,Turkey,cgdpo,Output-side real GDP at current PPPs (in mil. 2017US$),70565.67188,87262.35156,97926.5,109693.3438,99977.21094,108833.0156,109120.2578,132754.875,146472.2969,142995.2344,140516.6563,143331.9688,152756.8281,167209.2813,172263.2813,176195.6875,203157.8125,209252.875,224472.4688,234906.7188,250205.625,257540.5625,280128.1875,291991.0938,333962.8438,360945.1875,398793.2188,391531.75,378414.625,371860.3125,369498.4375,413993.125,411480.25,430771.7813,454703.4063,481869.5625,513331.75,570774.25,575168.6875,573433.375,617016.6875,591055.375,619893,682302.8125,622619.625,689415.6875,756431.5625,794991.5,791986.3125,758003.75,821822.625,804903.625,799335.6875,786000.5625,877446.25,973080.875,1112484.375,1210343.375,1285012.125,1250953.875,1432651.25,1600421.125,1681421.875,1788435.125,1882507.75,2018634.875,2016276.625,2158604.75,2262638,2246181.75
